scenario,stage,origin_id,destination_id,destination_physical_id,flow_tons,distance_km,tonne_km
capture_low,emergency_outsource,GD19,OUTSOURCE,OUTSOURCE,15.206538454148472,,
capture_low,emergency_outsource,GD20,OUTSOURCE,OUTSOURCE,36.2081462838428,,
capture_high,source_collection,GD01,C01_S,C01,1353.2705895196495,0.0,0.0
capture_high,source_collection,GD02,C09_S,C09,1307.2018034934495,87.65338268455065,114580.6599275461
capture_high,source_collection,GD03,C01_S,C01,159.45558563318764,120.43690722365888,19204.337573198412
capture_high,source_collection,GD04,C08_E,C08,179.0808884803493,142.3374058165527,25489.909097616295
capture_high,source_collection,GD05,C01_S,C01,309.37486716157196,22.448811015599897,6945.097925886452
capture_high,source_collection,GD05,C17_E,C17,37.1315069344976,80.57782241114403,2991.9759716261105
capture_high,source_collection,GD07,C08_E,C08,56.486090266375534,131.41703557689866,7423.234534136182
capture_high,source_collection,GD08,C08_E,C08,69.51779811353713,0.0,0.0
capture_high,source_collection,GD09,C09_S,C09,199.8694281746725,0.0,0.0
capture_high,source_collection,GD10,C09_S,C09,80.38427301746725,135.3751705679002,10882.034670716286
capture_high,source_collection,GD11,C09_S,C09,398.65048127947597,82.90044805737128,33048.303516355256
capture_high,source_collection,GD12,C09_S,C09,305.43605135371183,148.87711821877198,45472.43912566147
capture_high,source_collection,GD13,C17_E,C17,95.58697240611353,98.20082167156956,9386.719231377994
capture_high,source_collection,GD14,C16_E,C16,54.30934012663755,121.20664482511194,6582.652899415557
capture_high,source_collection,GD15,C16_E,C16,161.8511625065502,87.62149652993399,14181.641073933471
capture_high,source_collection,GD16,C16_E,C16,139.03559622707408,0.0001139223575592,0.015839262906837293
capture_high,source_collection,GD17,C17_E,C17,58.65708180786026,0.0,0.0
capture_high,source_collection,GD18,C17_E,C17,65.17581503056768,111.19371737991148,7247.141156514329
capture_high,source_collection,GD19,C08_E,C08,45.619615362445415,104.64220370470176,4773.737083687155
capture_high,source_collection,GD20,C08_E,C08,108.62443885152841,103.20676285733128,11210.776701060375
capture_high,source_collection,GD21,C17_E,C17,43.4486238209607,84.3101346674444,3663.159325460329
capture_high,collection_echelon,C01_S,P10,P10,1174.6627044884272,0.0,0.0
capture_high,collection_echelon,C16_E,P20E,P20E,355.1960988602609,264.97558445306174,94118.29389094513
capture_high,collection_echelon,C17_E,P20E,P20E,299.9999999999991,0.0,0.0
capture_high,collection_recycling,C01_S,P01,P01,647.438337825982,259.6891464052893,168132.7093000886
capture_high,collection_recycling,C08_E,P01,P01,459.3288310742358,215.52013332303915,98994.61091223502
capture_high,collection_recycling,C09_S,P01,P01,2291.542037318777,120.74332810044686,276688.41206794756
capture_high,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,46.7079904323144,,
scale_low_combo,source_collection,GD01,C02_E,C02,51.22756544978168,125.09932920710672,6408.534074680844
scale_low_combo,source_collection,GD01,C17_E,C17,133.12326424454147,98.58397364775897,13123.82037418753
scale_low_combo,source_collection,GD02,C02_E,C02,178.07505676855897,0.0,0.0
scale_low_combo,source_collection,GD03,C02_E,C02,21.722019039301312,69.62293789389439,1512.3507825032666
scale_low_combo,source_collection,GD04,C08_E,C08,24.395498305676856,142.3374058165527,3472.3919424321502
scale_low_combo,source_collection,GD05,C17_E,C17,47.20322606113537,80.57782241114403,3803.533166787251
scale_low_combo,source_collection,GD06,C06_E,C06,6.362849275109171,0.0,0.0
scale_low_combo,source_collection,GD07,C08_E,C08,7.694882078602619,131.41703557689866,1011.2385918837603
scale_low_combo,source_collection,GD08,C08_E,C08,9.470141344978169,0.0,0.0
scale_low_combo,source_collection,GD09,C10_E,C10,27.227440838427988,135.3751705679002,3685.9194476296007
scale_low_combo,source_collection,GD10,C10_E,C10,10.950439283842798,0.0,0.0
scale_low_combo,source_collection,GD11,C02_E,C02,54.30661654148472,73.7874966555125,4007.1492864270035
scale_low_combo,source_collection,GD12,C02_E,C02,41.608374497816605,82.31192214368541,3424.8652821895857
scale_low_combo,source_collection,GD13,C02_E,C02,13.021444349344979,120.66466151382669,1571.228174834843
scale_low_combo,source_collection,GD14,C16_E,C16,7.398351807860266,121.20664482511194,896.729399866544
scale_low_combo,source_collection,GD15,C16_E,C16,22.04835923144105,87.62149652993399,1931.9102318884502
scale_low_combo,source_collection,GD16,C16_E,C16,18.940282689956337,0.0001139223575592,0.0021577216568775324
scale_low_combo,source_collection,GD17,C17_E,C17,7.990627877729259,0.0,0.0
scale_low_combo,source_collection,GD18,C17_E,C17,8.878649746724891,111.19371737991148,987.2500706525501
scale_low_combo,source_collection,GD19,C08_E,C08,6.214584139737992,104.64220370470176,650.3077794904717
scale_low_combo,source_collection,GD20,C10_E,C10,14.797488087336246,127.54320301757495,1887.3190272732738
scale_low_combo,source_collection,GD21,C17_E,C17,5.918838340611355,84.3101346674444,499.0180575717765
scale_low_combo,collection_echelon,C16_E,P20E,P20E,48.386993729257654,264.97558445306174,12821.37194333668
scale_low_combo,collection_echelon,C17_E,P20E,P20E,203.11460627074234,0.0,0.0
scale_low_combo,collection_recycling,C02_E,P01,P01,359.96107664628823,164.12761660705732,59079.55358126557
scale_low_combo,collection_recycling,C06_E,P01,P01,6.362849275109171,325.1926122366196,2069.1515770406327
scale_low_combo,collection_recycling,C08_E,P01,P01,47.77510586899563,215.52013332303915,10296.497186408249
scale_low_combo,collection_recycling,C10_E,P01,P01,52.97536820960703,30.51335513202748,1616.4562234296582
scale_stress_combo,source_collection,GD01,C01_S,C01,3000.0,0.0,0.0
scale_stress_combo,source_collection,GD01,C17_S,C17,580.0023144104813,98.58397364775897,57178.9328794821
scale_stress_combo,source_collection,GD02,C02_S,C02,2578.1690889956326,0.0,0.0
scale_stress_combo,source_collection,GD02,C09_S,C09,879.9608062008735,87.65338268455065,77131.54129333088
scale_stress_combo,source_collection,GD03,C02_S,C02,421.83091100436684,69.62293789389439,29369.107318581922
scale_stress_combo,source_collection,GD04,C08_S,C08,473.74856158951957,142.3374058165527,67432.14126597556
scale_stress_combo,source_collection,GD05,C17_S,C17,916.6634011179038,80.57782241114403,73862.74074607374
scale_stress_combo,source_collection,GD07,C08_S,C08,149.4308200087336,131.41703557689866,19637.755389372884
scale_stress_combo,source_collection,GD08,C08_S,C08,183.9054805938865,0.0,0.0
scale_stress_combo,source_collection,GD09,C09_S,C09,528.7434907598254,0.0,0.0
scale_stress_combo,source_collection,GD10,C09_S,C09,212.65213747598256,135.3751705679002,28787.819382439702
scale_stress_combo,source_collection,GD11,C09_S,C09,1054.6077456157204,82.90044805737128,87427.45463631746
scale_stress_combo,source_collection,GD12,C09_S,C09,0.08387895196556878,148.87711821877198,12.48765664784468
scale_stress_combo,source_collection,GD12,C17_S,C17,807.9302604366802,134.2064883138392,108429.48305569238
scale_stress_combo,source_collection,GD13,C17_S,C17,252.87003581659388,98.20082167156956,24832.045293308744
scale_stress_combo,source_collection,GD14,C16_E,C16,143.67234820087336,121.20664482511194,17414.043279573067
scale_stress_combo,source_collection,GD15,C16_E,C16,428.1682768034935,87.62149652993399,37516.74518016512
scale_stress_combo,source_collection,GD16,C16_E,C16,367.8109611877733,0.0001139223575592,0.041901891834626545
scale_stress_combo,source_collection,GD17,C17_S,C17,155.17405776419216,0.0,0.0
scale_stress_combo,source_collection,GD18,C17_S,C17,172.4190050829694,111.19371737991148,19171.91012212122
scale_stress_combo,source_collection,GD19,C08_S,C08,120.68416312663756,104.64220370470176,12628.656781829064
scale_stress_combo,source_collection,GD20,C08_S,C08,287.3599304541485,103.20676285733128,29657.488197080518
scale_stress_combo,source_collection,GD21,C17_S,C17,114.94092537117905,84.3101346674444,9690.684896844783
scale_stress_combo,collection_echelon,C01_S,P10,P10,1500.0,0.0,0.0
scale_stress_combo,collection_echelon,C01_S,P21E,P21E,439.65158619214753,22.448811015599897,9869.655371136249
scale_stress_combo,collection_echelon,C02_S,P11,P11,1401.1384241471656,0.0,0.0
scale_stress_combo,collection_echelon,C02_S,P17,P17,1500.0,0.0,0.0
scale_stress_combo,collection_recycling,C01_S,P20R,P20R,1060.3484138078559,98.58397364775897,104533.36008427669
scale_stress_combo,collection_recycling,C02_S,P01,P01,98.86157585283489,164.12761660705732,16225.9148187436
scale_stress_combo,collection_recycling,C08_S,P01,P01,1215.1289557729256,215.52013332303915,261884.75455286624
scale_stress_combo,collection_recycling,C09_S,P01,P01,2676.0480590043717,120.74332810044686,323114.94880092883
scale_stress_combo,collection_recycling,C16_E,P20R,P20R,939.6515861921398,264.97558445306174,248984.72823350877
scale_stress_combo,collection_recycling,C17_S,P20R,P20R,3000.0,0.0,0.0
scale_stress_combo,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,123.56339903056768,,
transport_low,source_collection,GD01,C02_S,C02,902.1803930131009,125.09932920710672,112862.16198974283
transport_low,source_collection,GD02,C02_S,C02,871.4678689956334,0.0,0.0
transport_low,source_collection,GD03,C02_S,C02,106.30372375545852,69.62293789389439,7401.1775569159945
transport_low,source_collection,GD04,C08_E,C08,119.38725898689955,142.3374058165527,16993.2727317442
transport_low,source_collection,GD05,C02_S,C02,42.525263170305664,132.00168158093638,5613.40624815221
transport_low,source_collection,GD05,C17_E,C17,188.47898622707422,80.57782241114403,15187.226280437648
transport_low,source_collection,GD07,C08_E,C08,37.657393510917025,131.41703557689866,4948.823022757455
transport_low,source_collection,GD08,C08_E,C08,46.345198742358086,0.0,0.0
transport_low,source_collection,GD09,C09_E,C09,133.24628544978165,0.0,0.0
transport_low,source_collection,GD10,C09_E,C09,53.58951534497817,135.3751705679002,7254.689780477524
transport_low,source_collection,GD11,C02_S,C02,152.6027883144102,73.7874966555125,11260.177732371423
transport_low,source_collection,GD11,C09_E,C09,113.16419920524045,82.90044805737128,9381.362818168052
transport_low,source_collection,GD12,C02_S,C02,203.62403423580795,82.31192214368541,16760.685652600958
transport_low,source_collection,GD13,C02_S,C02,63.72464827074237,120.66466151382669,7689.31311367679
transport_low,source_collection,GD17,C17_E,C17,39.104721205240175,0.0,0.0
transport_low,source_collection,GD18,C17_E,C17,43.45054335371179,111.19371737991148,4831.42743767622
transport_low,source_collection,GD19,C08_E,C08,30.413076908296944,104.64220370470176,3182.4913891247697
transport_low,source_collection,GD20,C08_E,C08,72.41629256768537,103.20676285733128,7473.8511340402265
transport_low,source_collection,GD21,C17_E,C17,28.9657492139738,84.3101346674444,2442.106216973553
transport_low,collection_echelon,C02_S,P11,P11,1137.0267791650654,0.0,0.0
transport_low,collection_recycling,C02_S,P01,P01,1205.4019405903937,164.12761660705732,197839.74756262303
transport_low,collection_recycling,C08_E,P01,P01,306.219220716157,215.52013332303915,65996.4072748233
transport_low,collection_recycling,C09_E,P01,P01,300.0,120.74332810044686,36222.99843013406
transport_low,collection_recycling,C17_E,P01,P01,300.0,356.1012752762718,106830.38258288153
transport_low,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,31.138660288209607,,
transport_low,emergency_outsource,GD14,OUTSOURCE,OUTSOURCE,36.206226751091705,,
transport_low,emergency_outsource,GD15,OUTSOURCE,OUTSOURCE,107.9007750043668,,
transport_low,emergency_outsource,GD16,OUTSOURCE,OUTSOURCE,92.69039748471617,,
transport_high,source_collection,GD01,C02_S,C02,902.1803930131005,125.09932920710672,112862.16198974277
transport_high,source_collection,GD02,C02_S,C02,871.4678689956331,0.0,0.0
transport_high,source_collection,GD03,C02_S,C02,106.30372375545852,69.62293789389439,7401.1775569159945
transport_high,source_collection,GD04,C08_E,C08,119.38725898689955,142.3374058165527,16993.2727317442
transport_high,source_collection,GD05,C02_S,C02,42.525263170305664,132.00168158093638,5613.40624815221
transport_high,source_collection,GD05,C17_E,C17,188.47898622707422,80.57782241114403,15187.226280437648
transport_high,source_collection,GD07,C08_E,C08,37.657393510917025,131.41703557689866,4948.823022757455
transport_high,source_collection,GD08,C08_E,C08,46.345198742358086,0.0,0.0
transport_high,source_collection,GD09,C09_E,C09,133.24628544978165,0.0,0.0
transport_high,source_collection,GD10,C09_E,C09,53.58951534497815,135.3751705679002,7254.689780477523
transport_high,source_collection,GD11,C02_S,C02,152.60278831441036,73.7874966555125,11260.177732371436
transport_high,source_collection,GD11,C09_E,C09,113.16419920524027,82.90044805737128,9381.362818168036
transport_high,source_collection,GD12,C02_S,C02,203.6240342358079,82.31192214368541,16760.68565260095
transport_high,source_collection,GD13,C02_S,C02,63.72464827074236,120.66466151382669,7689.313113676788
transport_high,source_collection,GD17,C17_E,C17,39.104721205240175,0.0,0.0
transport_high,source_collection,GD18,C17_E,C17,43.45054335371179,111.19371737991148,4831.42743767622
transport_high,source_collection,GD19,C08_E,C08,30.413076908296944,104.64220370470176,3182.4913891247697
transport_high,source_collection,GD20,C08_E,C08,72.41629256768537,103.20676285733128,7473.8511340402265
transport_high,source_collection,GD21,C17_E,C17,28.9657492139738,84.3101346674444,2442.106216973553
transport_high,collection_echelon,C02_S,P17,P17,1137.0267791650654,0.0,0.0
transport_high,collection_recycling,C02_S,P01,P01,1205.401940590393,164.12761660705732,197839.7475626229
transport_high,collection_recycling,C08_E,P01,P01,306.219220716157,215.52013332303915,65996.4072748233
transport_high,collection_recycling,C09_E,P01,P01,299.99999999999994,120.74332810044686,36222.99843013405
transport_high,collection_recycling,C17_E,P01,P01,300.0,356.1012752762718,106830.38258288153
transport_high,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,31.138660288209607,,
transport_high,emergency_outsource,GD14,OUTSOURCE,OUTSOURCE,36.206226751091705,,
transport_high,emergency_outsource,GD15,OUTSOURCE,OUTSOURCE,107.9007750043668,,
transport_high,emergency_outsource,GD16,OUTSOURCE,OUTSOURCE,92.69039748471617,,
transport_double,source_collection,GD01,C02_S,C02,902.1803930131005,125.09932920710672,112862.16198974277
transport_double,source_collection,GD02,C02_S,C02,871.4678689956331,0.0,0.0
transport_double,source_collection,GD03,C02_S,C02,106.30372375545852,69.62293789389439,7401.1775569159945
transport_double,source_collection,GD04,C08_E,C08,119.38725898689955,142.3374058165527,16993.2727317442
transport_double,source_collection,GD05,C02_S,C02,42.525263170309614,132.00168158093638,5613.406248152731
transport_double,source_collection,GD05,C17_E,C17,188.4789862270736,80.57782241114403,15187.226280437597
transport_double,source_collection,GD07,C08_E,C08,37.657393510917025,131.41703557689866,4948.823022757455
transport_double,source_collection,GD08,C08_E,C08,46.345198742358086,0.0,0.0
transport_double,source_collection,GD09,C09_E,C09,133.24628544978165,0.0,0.0
transport_double,source_collection,GD10,C09_E,C09,53.58951534497819,135.3751705679002,7254.689780477527
transport_double,source_collection,GD11,C02_S,C02,152.60278831440695,73.7874966555125,11260.177732371185
transport_double,source_collection,GD11,C09_E,C09,113.16419920524339,82.90044805737128,9381.362818168296
transport_double,source_collection,GD12,C02_S,C02,203.6240342358079,82.31192214368541,16760.68565260095
transport_double,source_collection,GD13,C02_S,C02,63.72464827074242,120.66466151382669,7689.313113676795
transport_double,source_collection,GD17,C17_E,C17,39.104721205240175,0.0,0.0
transport_double,source_collection,GD18,C17_E,C17,43.45054335371179,111.19371737991148,4831.42743767622
transport_double,source_collection,GD19,C08_E,C08,30.413076908296944,104.64220370470176,3182.4913891247697
transport_double,source_collection,GD20,C08_E,C08,72.41629256768537,103.20676285733128,7473.8511340402265
transport_double,source_collection,GD21,C17_E,C17,28.9657492139738,84.3101346674444,2442.106216973553
transport_double,collection_echelon,C02_S,P11,P11,1137.0267791650606,0.0,0.0
transport_double,collection_recycling,C02_S,P01,P01,1205.401940590395,164.12761660705732,197839.74756262323
transport_double,collection_recycling,C08_E,P01,P01,306.219220716157,215.52013332303915,65996.4072748233
transport_double,collection_recycling,C09_E,P01,P01,299.9999999999998,120.74332810044686,36222.99843013403
transport_double,collection_recycling,C17_E,P01,P01,299.99999999999847,356.1012752762718,106830.382582881
transport_double,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,31.138660288209607,,
transport_double,emergency_outsource,GD14,OUTSOURCE,OUTSOURCE,36.206226751091705,,
transport_double,emergency_outsource,GD15,OUTSOURCE,OUTSOURCE,107.9007750043668,,
transport_double,emergency_outsource,GD16,OUTSOURCE,OUTSOURCE,92.69039748471617,,
transport_fivefold,source_collection,GD01,C02_S,C02,902.1803930130854,125.09932920710672,112862.1619897409
transport_fivefold,source_collection,GD02,C02_S,C02,871.4678689956331,0.0,0.0
transport_fivefold,source_collection,GD03,C02_S,C02,106.30372375545852,69.62293789389439,7401.1775569159945
transport_fivefold,source_collection,GD04,C08_E,C08,119.38725898689955,142.3374058165527,16993.2727317442
transport_fivefold,source_collection,GD05,C02_S,C02,42.52526317030082,132.00168158093638,5613.406248151569
transport_fivefold,source_collection,GD05,C17_E,C17,188.47898622707459,80.57782241114403,15187.226280437677
transport_fivefold,source_collection,GD07,C08_E,C08,37.657393510917025,131.41703557689866,4948.823022757455
transport_fivefold,source_collection,GD08,C08_E,C08,46.345198742358086,0.0,0.0
transport_fivefold,source_collection,GD09,C09_E,C09,133.24628544978165,0.0,0.0
transport_fivefold,source_collection,GD10,C09_E,C09,53.58951534497817,135.3751705679002,7254.689780477524
transport_fivefold,source_collection,GD11,C02_S,C02,152.60278831441354,73.7874966555125,11260.17773237167
transport_fivefold,source_collection,GD11,C09_E,C09,113.16419920523852,82.90044805737128,9381.362818167892
transport_fivefold,source_collection,GD12,C02_S,C02,203.62403423580798,82.31192214368541,16760.685652600958
transport_fivefold,source_collection,GD13,C02_S,C02,63.724648270742094,120.66466151382669,7689.313113676756
transport_fivefold,source_collection,GD17,C17_E,C17,39.10472120524005,0.0,0.0
transport_fivefold,source_collection,GD18,C17_E,C17,43.45054335371187,111.19371737991148,4831.427437676229
transport_fivefold,source_collection,GD19,C08_E,C08,30.413076908296944,104.64220370470176,3182.4913891247697
transport_fivefold,source_collection,GD20,C08_E,C08,72.41629256768537,103.20676285733128,7473.8511340402265
transport_fivefold,source_collection,GD21,C17_E,C17,28.965749213973705,84.3101346674444,2442.106216973545
transport_fivefold,collection_echelon,C02_S,P11,P11,1137.0267791650342,0.0,0.0
transport_fivefold,collection_recycling,C02_S,P01,P01,1205.4019405904075,164.12761660705732,197839.7475626253
transport_fivefold,collection_recycling,C08_E,P01,P01,306.2192207161622,215.52013332303915,65996.40727482444
transport_fivefold,collection_recycling,C09_E,P01,P01,299.99999999999994,120.74332810044686,36222.99843013405
transport_fivefold,collection_recycling,C17_E,P01,P01,299.9999999999835,356.1012752762718,106830.38258287567
transport_fivefold,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,31.138660288209607,,
transport_fivefold,emergency_outsource,GD14,OUTSOURCE,OUTSOURCE,36.206226751091705,,
transport_fivefold,emergency_outsource,GD15,OUTSOURCE,OUTSOURCE,107.9007750043668,,
transport_fivefold,emergency_outsource,GD16,OUTSOURCE,OUTSOURCE,92.69039748471617,,
radius_tight,source_collection,GD01,C01_S,C01,902.1803930131005,0.0,0.0
radius_tight,source_collection,GD02,C02_S,C02,871.4678689956331,0.0,0.0
radius_tight,source_collection,GD03,C02_S,C02,106.30372375545852,69.62293789389439,7401.1775569159945
radius_tight,source_collection,GD05,C01_S,C01,62.79936808733586,22.448811015599897,1409.7711460916978
radius_tight,source_collection,GD05,C17_E,C17,168.20488131004413,80.57782241114403,13553.583054888295
radius_tight,source_collection,GD09,C02_S,C02,133.24628544978165,87.65338268455065,11679.487649824585
radius_tight,source_collection,GD11,C02_S,C02,265.76698751965074,73.7874966555125,19610.28070275186
radius_tight,source_collection,GD12,C02_S,C02,203.6240342358079,82.31192214368541,16760.68565260095
radius_tight,source_collection,GD13,C17_E,C17,63.72464827074236,98.20082167156956,6257.812820918663
radius_tight,source_collection,GD17,C17_E,C17,39.104721205240175,0.0,0.0
radius_tight,source_collection,GD18,C01_S,C01,43.45054335371179,78.25907590976536,3400.3993706386814
radius_tight,source_collection,GD21,C17_E,C17,28.9657492139738,84.3101346674444,2442.106216973553
radius_tight,collection_echelon,C01_S,P10,P10,711.0937215436779,0.0,0.0
radius_tight,collection_echelon,C17_E,P10,P10,299.99999999999045,98.58397364775897,29575.192094326747
radius_tight,collection_recycling,C01_S,P01,P01,297.3365829104862,259.6891464052893,77215.08341108968
radius_tight,collection_recycling,C02_S,P01,P01,1580.4088999563319,164.12761660705732,259388.74601441404
radius_tight,emergency_outsource,GD04,OUTSOURCE,OUTSOURCE,119.38725898689955,,
radius_tight,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,31.138660288209607,,
radius_tight,emergency_outsource,GD07,OUTSOURCE,OUTSOURCE,37.657393510917025,,
radius_tight,emergency_outsource,GD08,OUTSOURCE,OUTSOURCE,46.345198742358086,,
radius_tight,emergency_outsource,GD10,OUTSOURCE,OUTSOURCE,53.58951534497817,,
radius_tight,emergency_outsource,GD14,OUTSOURCE,OUTSOURCE,36.206226751091705,,
radius_tight,emergency_outsource,GD15,OUTSOURCE,OUTSOURCE,107.9007750043668,,
radius_tight,emergency_outsource,GD16,OUTSOURCE,OUTSOURCE,92.69039748471617,,
radius_tight,emergency_outsource,GD19,OUTSOURCE,OUTSOURCE,30.413076908296944,,
radius_tight,emergency_outsource,GD20,OUTSOURCE,OUTSOURCE,72.4162925676856,,
radius_loose,source_collection,GD01,C18_S,C18,902.1803930131001,78.25907590976536,70603.80386111415
radius_loose,source_collection,GD02,C18_S,C18,871.467868995633,195.617345796976,170474.23148027252
radius_loose,source_collection,GD03,C18_S,C18,106.30372375545849,198.69550482506637,21122.072056375226
radius_loose,source_collection,GD04,C10_E,C10,119.38725898689955,150.39117711768017,17954.790411893166
radius_loose,source_collection,GD05,C18_S,C18,231.0042493973798,88.3391479847887,20406.71857263017
radius_loose,source_collection,GD06,C18_S,C18,31.138660288209596,179.19087548833554,5579.763798578144
radius_loose,source_collection,GD07,C10_E,C10,37.657393510917025,155.4955738550505,5855.558013865498
radius_loose,source_collection,GD08,C10_E,C10,46.345198742358086,186.1554692104985,8627.412217537474
radius_loose,source_collection,GD09,C18_S,C18,133.24628544978165,183.368389563571,24433.156778254342
radius_loose,source_collection,GD10,C10_E,C10,53.589515344978075,0.0,0.0
radius_loose,source_collection,GD11,C18_S,C18,265.7669875196505,122.93685817460484,32672.558452195248
radius_loose,source_collection,GD12,C18_S,C18,164.31577716157295,160.66540404712987,26399.860728982272
radius_loose,source_collection,GD12,C21_E,C21,39.308257074234916,199.5050364673424,7842.195261062907
radius_loose,source_collection,GD13,C21_E,C21,63.72464827074236,160.29151114661695,10214.520168603944
radius_loose,source_collection,GD14,C21_E,C21,36.206226751091705,101.30138350861198,3667.740861512107
radius_loose,source_collection,GD16,C21_E,C21,92.69039748471617,192.78035000681055,17868.887269373976
radius_loose,source_collection,GD17,C21_E,C21,39.104721205240175,84.3101346674444,3296.924310946668
radius_loose,source_collection,GD18,C18_S,C18,43.45054335371177,0.0,0.0
radius_loose,source_collection,GD19,C10_E,C10,30.41307690829701,160.93051256166157,4894.392055429472
radius_loose,source_collection,GD20,C10_E,C10,72.4162925676856,127.54320301757495,9236.20590474043
radius_loose,source_collection,GD21,C21_E,C21,28.9657492139738,0.0,0.0
radius_loose,collection_echelon,C18_S,P10,P10,893.0391287484713,78.25907590976536,69888.41696711733
radius_loose,collection_echelon,C21_E,P10,P10,300.00000000000045,181.95921019073623,54587.76305722095
radius_loose,collection_recycling,C10_E,P01,P01,359.80873606113533,30.51335513202748,10978.971743039365
radius_loose,collection_recycling,C18_S,P01,P01,1855.8353601860258,303.5147954453087,563273.4897270325
radius_loose,emergency_outsource,GD15,OUTSOURCE,OUTSOURCE,107.9007750043668,,
road_factor_low,source_collection,GD01,C09_S,C09,902.1803930131005,129.79965213288574,117102.70117421058
road_factor_low,source_collection,GD02,C09_S,C09,871.4678689956331,80.34893412750476,70021.51440016707
road_factor_low,source_collection,GD03,C09_S,C09,106.3037237554594,139.72399940718964,14853.18143498986
road_factor_low,source_collection,GD04,C20_E,C20,119.38725898689955,42.25725275924342,5044.97757924267
road_factor_low,source_collection,GD05,C09_S,C09,142.45613819213972,146.32867265465262,20845.41761316357
road_factor_low,source_collection,GD05,C17_E,C17,88.54811120524016,73.86300387688202,6540.4294812432345
road_factor_low,source_collection,GD07,C09_S,C09,37.657393510917025,140.92170304098136,5306.744025642827
road_factor_low,source_collection,GD08,C20_E,C20,46.345198742358086,94.606199285887,4384.543108163569
road_factor_low,source_collection,GD09,C09_S,C09,133.24628544978165,0.0,0.0
road_factor_low,source_collection,GD10,C09_S,C09,22.15134255021836,124.09390635390851,2748.846628040146
road_factor_low,source_collection,GD10,C20_E,C20,31.438172794759808,116.91460276611036,3675.5814839916807
road_factor_low,source_collection,GD11,C09_S,C09,265.7669875196506,75.99207738592366,20196.1854822171
road_factor_low,source_collection,GD12,C09_S,C09,203.6240342358079,136.47069170054098,27788.712799015342
road_factor_low,source_collection,GD13,C17_E,C17,63.72464827074236,90.01741986560542,5736.328419175441
road_factor_low,source_collection,GD14,C17_E,C17,36.206226751091705,139.55698637643448,5052.831893444203
road_factor_low,source_collection,GD17,C17_E,C17,39.104721205240175,0.0,0.0
road_factor_low,source_collection,GD18,C17_E,C17,43.45054335371179,101.92757426491885,4428.808484536534
road_factor_low,source_collection,GD19,C20_E,C20,30.413076908296944,30.987987990845227,942.440061998958
road_factor_low,source_collection,GD20,C20_E,C20,72.4162925676856,0.0,0.0
road_factor_low,source_collection,GD21,C17_E,C17,28.9657492139738,77.28429011182403,2238.59736555909
road_factor_low,collection_echelon,C09_S,P18,P18,1149.6989585279484,0.0,0.0
road_factor_low,collection_recycling,C09_S,P01,P01,1535.15520869476,110.68138409207629,169913.10329449625
road_factor_low,collection_recycling,C17_E,P01,P01,300.00000000000057,326.42616900324913,97927.85070097493
road_factor_low,collection_recycling,C20_E,P01,P01,300.0,144.11372432008474,43234.117296025426
road_factor_low,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,31.138660288209607,,
road_factor_low,emergency_outsource,GD15,OUTSOURCE,OUTSOURCE,107.9007750043668,,
road_factor_low,emergency_outsource,GD16,OUTSOURCE,OUTSOURCE,92.69039748471617,,
road_factor_high,source_collection,GD01,C02_S,C02,902.1803930131005,135.52427330769893,122267.34215555467
road_factor_high,source_collection,GD02,C02_S,C02,871.4678689956331,0.0,0.0
road_factor_high,source_collection,GD03,C02_S,C02,106.30372375545852,75.42484938505226,8017.94235332566
road_factor_high,source_collection,GD04,C20_E,C20,119.38725898689955,49.9403896245604,5962.246230014064
road_factor_high,source_collection,GD05,C02_S,C02,42.52526317030478,143.00182171268108,6081.190102164767
road_factor_high,source_collection,GD05,C17_E,C17,188.4789862270751,87.29264094540602,16452.828470474193
road_factor_high,source_collection,GD08,C20_E,C20,46.345198742358086,111.80732642877555,5181.732764193309
road_factor_high,source_collection,GD09,C02_S,C02,133.24628544978165,94.95783124159654,12652.778287309966
road_factor_high,source_collection,GD10,C20_E,C20,53.58951534497817,138.17180326903951,7404.5599715294975
road_factor_high,source_collection,GD11,C02_S,C02,265.7669875196506,79.93645471013853,21244.470761314504
road_factor_high,source_collection,GD12,C02_S,C02,203.6240342358079,89.17124898899252,18157.409456984362
road_factor_high,source_collection,GD13,C02_S,C02,63.72464827074236,130.72004997331223,8330.089206483186
road_factor_high,source_collection,GD17,C17_E,C17,39.104721205240175,0.0,0.0
road_factor_high,source_collection,GD18,C17_E,C17,43.45054335371179,120.45986049490409,5234.046390815904
road_factor_high,source_collection,GD19,C20_E,C20,30.413076908296944,36.62216762554436,1113.792800544223
road_factor_high,source_collection,GD20,C20_E,C20,72.4162925676856,0.0,0.0
road_factor_high,source_collection,GD21,C17_E,C17,28.9657492139738,91.33597922306477,2645.615068388016
road_factor_high,collection_echelon,C02_S,P16,P16,1123.8466914362461,0.0,0.0
road_factor_high,collection_recycling,C02_S,P01,P01,1464.9925129742333,177.80491799097874,260482.8736267814
